priority,quarter,date,amount,vendor,description,receipt_state,candidate_count,confidence,best_source,project_code,project_source,rd_eligible,xero_next_step,xero_search,bank_line_id
3,Q3,2026-03-27,31.24,ZLR*Pattysmiths Manuka Griffith,ZLR*Pattysmiths Manuka Griffith · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,ZLR*Pattysmiths Manuka Griffith 31.24 2026-03-27,47c1277e-3eb5-4911-80f4-bcfa8b9746e7
3,Q3,2026-01-21,30.98,NANONOBLE PTE. LTD. SINGAPORE,NANONOBLE PTE. LTD. SINGAPORE · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,NANONOBLE PTE. LTD. SINGAPORE 30.98 2026-01-21,445454d2-aa59-40ef-ab06-eb82df6ca6f8
3,Q3,2026-03-06,29.77,PAPER.DESIGN PAPER.DESIGN CA,PAPER.DESIGN PAPER.DESIGN CA · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,PAPER.DESIGN PAPER.DESIGN CA 29.77 2026-03-06,d9defdbc-49f0-4ba0-8e03-b14767a4bf59
3,Q3,2026-01-27,28.99,Amazon,AMAZON MARKETPLACE AU SYDNEY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Amazon 28.99 2026-01-27,186ca8b2-4f7f-4245-af81-8567d7bc4bc7
3,Q3,2026-03-23,28.56,NANONOBLE PTE. LTD. SINGAPORE,NANONOBLE PTE. LTD. SINGAPORE · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,NANONOBLE PTE. LTD. SINGAPORE 28.56 2026-03-23,616f744f-2f4f-4e8a-8ab6-39676baa0e3e
3,Q3,2026-02-18,28.46,NANONOBLE PTE. LTD. SINGAPORE,NANONOBLE PTE. LTD. SINGAPORE · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,NANONOBLE PTE. LTD. SINGAPORE 28.46 2026-02-18,e6a09e67-7ea6-4e1e-ab07-fb7c835627d6
3,Q2,2025-10-29,28.10,GUZMAN Y GOMEZ SURRY HILLS,GUZMAN Y GOMEZ SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,GUZMAN Y GOMEZ SURRY HILLS 28.10 2025-10-29,132c4fc5-4ae0-44f3-be06-00cba4427ce6
3,Q2,2025-12-18,28.00,Woolworths,WOOLWORTHS/126 STURT STRETOWNSVILLE · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-HV,auto,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Woolworths 28.00 2025-12-18,75edde8e-4d2a-4f18-9c8b-98ce4b2e79a4
3,Q3,2026-03-26,27.50,SQ *ON LAKE CAFE McDougalls Hi,SQ *ON LAKE CAFE McDougalls Hi · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SQ *ON LAKE CAFE McDougalls Hi 27.50 2026-03-26,c4e77e30-408b-453f-97af-cedf798f4596
3,Q2,2025-10-14,25.34,WILD FOOD CAFE BERRIMAH,WILD FOOD CAFE BERRIMAH · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,trip_meal,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,WILD FOOD CAFE BERRIMAH 25.34 2025-10-14,31798e11-62cd-4e6b-9a5c-1042e52ebeed
3,Q2,2025-12-30,25.00,Garmin,Garmin Eastern Creek · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Garmin 25.00 2025-12-30,f38e29b5-e39d-4505-9908-3ba9a3fe4a60
3,Q2,2025-12-01,25.00,Garmin,Garmin Eastern Creek · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Garmin 25.00 2025-12-01,df310c83-3d97-4f0a-9d6d-6bc15ef983b9
3,Q3,2026-03-02,25.00,Garmin,Garmin Eastern Creek · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Garmin 25.00 2026-03-02,78bf76f4-64f3-4381-88ab-4ca1d361b7c3
3,Q3,2026-03-30,25.00,Garmin,Garmin Eastern Creek · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Garmin 25.00 2026-03-30,1131dd03-e362-4cbc-b890-30d10c420cc8
3,Q2,2025-11-10,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2025-11-10,c4eab49f-32c2-42bb-89bc-78f89139a88c
3,Q2,2025-10-20,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2025-10-20,052162f0-085e-44f0-bccc-ab802657d81e
3,Q2,2025-12-08,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2025-12-08,226e2d5e-69e2-49b3-8890-7d3c09aa4acf
3,Q3,2026-03-02,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2026-03-02,37b78532-e4c5-4a5b-9d75-b8f1df0a2f12
3,Q3,2026-01-05,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2026-01-05,f229eb0a-0234-4681-bcd1-ce3c187f775c
3,Q3,2026-02-02,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2026-02-02,b6159a17-859a-4f3a-82bd-4dd7380cece9
3,Q3,2026-03-30,24.00,News Pty Limited,NEWS PTY LIMITED SURRY HILLS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,News Pty Limited 24.00 2026-03-30,ab2abdcd-69e5-419c-81ed-2948ef9818e6
3,Q2,2025-10-07,23.50,Squarespace,SQSP* DOMAIN#204276426 SQUARESPACE.CNY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Squarespace 23.50 2025-10-07,1043d5f8-1a4e-4beb-b20d-0c09b7730e2f
3,Q3,2026-03-25,22.28,RESTAVRACIJA JASNA KRANJSKA GORA,RESTAVRACIJA JASNA KRANJSKA GORA · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,RESTAVRACIJA JASNA KRANJSKA GORA 22.28 2026-03-25,99f81c36-b261-4111-a808-68e6e8b04125
3,Q3,2026-03-31,22.00,SQ *GOLOSA Surry Hills,SQ *GOLOSA Surry Hills · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SQ *GOLOSA Surry Hills 22.00 2026-03-31,2b66eee3-e69f-4712-bdcf-241db1e2f812
3,Q2,2025-10-10,19.11,CabFare,CabFare Payments Melbourne · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,CabFare 19.11 2025-10-10,076f049f-732e-4cd5-958a-140f7d6e3669
3,Q3,2026-02-19,18.14,Qantas,QANTAS CONCOURSE BRISBANE AIRP · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Qantas 18.14 2026-02-19,02e3bf8b-d6f0-4d68-a064-5d3d1d13215c
3,Q3,2026-03-23,16.98,Coles,COLES 0418 ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Coles 16.98 2026-03-23,8b2ce3fa-a632-4709-9527-1a2831c96b7b
3,Q2,2025-12-02,16.23,Linktree,LINKTREE COLLINGWOOD · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Linktree 16.23 2025-12-02,1cec52c3-d793-4cba-9545-6203ac89eb99
3,Q3,2026-01-02,16.17,Linktree,LINKTREE COLLINGWOOD · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Linktree 16.17 2026-01-02,a692ed79-e05e-44a7-af46-7ff0e0ad1278
3,Q2,2025-11-25,15.65,La Porchetta,LA PORCHETTA COLAC COLAC · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,La Porchetta 15.65 2025-11-25,e84e25c4-f379-43b3-ba2e-c0c8e1b4a56f
3,Q3,2026-03-02,15.21,Linktree,LINKTREE COLLINGWOOD · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Linktree 15.21 2026-03-02,047820a2-1d9e-4158-8370-843f68bb4341
3,Q3,2026-02-19,14.99,Ezviz,EZVIZ INTERNATIONAL LI WAN CHAI · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Ezviz 14.99 2026-02-19,cd767c0f-71bf-429e-b570-846020537f42
3,Q3,2026-01-20,14.99,Ezviz,EZVIZ INTERNATIONAL LI WAN CHAI · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Ezviz 14.99 2026-01-20,20bf233b-c086-41eb-8802-bb73fe219756
3,Q2,2025-12-22,11.80,Squarespace,SQSP* WORKSP#214868627 SQUARESPACE.CNY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Squarespace 11.80 2025-12-22,8c6792c3-1f5e-48c2-ab4b-271ea8c36cc5
3,Q2,2025-10-22,11.80,Squarespace,SQSP* WORKSP#206228379 SQUARESPACE.CNY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Squarespace 11.80 2025-10-22,649b6aff-fbad-4301-aeaf-9b5a91718ddb
3,Q2,2025-11-24,11.80,Squarespace,SQSP* WORKSP#210305590 SQUARESPACE.CNY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Squarespace 11.80 2025-11-24,05c010b8-659c-4395-811f-deec9b4365bc
3,Q3,2026-01-23,11.80,Squarespace,SQSP* WORKSP#218979387 SQUARESPACE.CNY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Squarespace 11.80 2026-01-23,572138ce-e87a-4f8b-a3e3-2ba5ebdb1f58
3,Q2,2025-12-16,10.31,The Beet Bar,SQ *THE BEET BAR 1800595310 · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,trip_meal,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,The Beet Bar 10.31 2025-12-16,1b0ce74e-24d8-421e-8d02-fd1c33f5d281
3,Q2,2025-12-01,9.84,Linkt Avis Budget,Linkt Avis Budget Grou Sydney · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-HV,trip_rule,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Linkt Avis Budget 9.84 2025-12-01,819d98f5-8a42-4f2d-bbf1-0961e26f301c
3,Q2,2025-12-18,9.28,The Beet Bar,SQ *THE BEET BAR 1800595310 · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,trip_meal,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,The Beet Bar 9.28 2025-12-18,9e20e18d-bfe9-44a4-8553-8558c9a91969
3,Q2,2025-12-19,8.78,Alice Springs Casino,ALICE SPRINGS CASINO O ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Alice Springs Casino 8.78 2025-12-19,7657f25b-3686-4cf7-883a-fb29b92fa275
3,Q3,2026-01-14,7.51,OBSIDIAN OAKVILLE ON,OBSIDIAN OAKVILLE ON · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,OBSIDIAN OAKVILLE ON 7.51 2026-01-14,f21d8c24-b880-4a25-93aa-6d8b7f4c2a43
3,Q2,2025-12-16,7.21,The Beet Bar,SQ *THE BEET BAR 1800595310 · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,trip_meal,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,The Beet Bar 7.21 2025-12-16,82f5a84c-e82b-4e29-ad82-eadfcf750f0a
3,Q3,2026-03-16,7.17,OBSIDIAN OAKVILLE ON,OBSIDIAN OAKVILLE ON · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,OBSIDIAN OAKVILLE ON 7.17 2026-03-16,ca120853-04be-4106-b781-7c87c903649a
3,Q2,2025-10-08,7.11,SUSHI GOSU PTY LTD Braitling,SUSHI GOSU PTY LTD Braitling · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SUSHI GOSU PTY LTD Braitling 7.11 2025-10-08,8808ad21-2b99-4ed3-b593-98c0b84ae812
3,Q3,2026-02-13,7.08,OBSIDIAN OAKVILLE ON,OBSIDIAN OAKVILLE ON · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,OBSIDIAN OAKVILLE ON 7.08 2026-02-13,40aaff7b-ab4b-4ad8-97ca-b1855dacfd39
3,Q3,2026-03-27,7.00,DEPT OF PARLIAMENTARY CAPITAL HILL,DEPT OF PARLIAMENTARY CAPITAL HILL · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,DEPT OF PARLIAMENTARY CAPITAL HILL 7.00 2026-03-27,2b7c5c28-466f-4add-888e-6bd4350a15d3
3,Q3,2026-03-24,6.92,PAGE 27 CAFE ALICE SPRINGS,PAGE 27 CAFE ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,PAGE 27 CAFE ALICE SPRINGS 6.92 2026-03-24,ded883d9-9703-44e3-8422-5900559a3aa9
3,Q2,2025-10-06,6.86,SQ *GREMLIN GROUNDS Maleny,SQ *GREMLIN GROUNDS Maleny · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-FM,auto,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SQ *GREMLIN GROUNDS Maleny 6.86 2025-10-06,d74d2903-7cc4-4b76-a774-c42acd110564
3,Q3,2026-03-24,6.00,FAWLTYS FINE FOOD ALICE SPRINGS,FAWLTYS FINE FOOD ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,FAWLTYS FINE FOOD ALICE SPRINGS 6.00 2026-03-24,08eb8ee9-b9de-435e-abf7-5d1bcacebaa1
3,Q3,2026-01-27,5.56,CABUK PTY. LTD HAYMARKET,CABUK PTY. LTD HAYMARKET · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,CABUK PTY. LTD HAYMARKET 5.56 2026-01-27,91969aa3-5f16-466f-8200-1845970405f3
3,Q3,2026-03-09,4.00,SQ *FLIGHT BAR WITTA Witta,SQ *FLIGHT BAR WITTA Witta · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-FM,location,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SQ *FLIGHT BAR WITTA Witta 4.00 2026-03-09,33daf589-87db-44e9-bd32-b555c076b922
3,Q2,2025-10-27,3.96,BUTCHERS BUFFET CHINAT HAYMARKET,BUTCHERS BUFFET CHINAT HAYMARKET · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,BUTCHERS BUFFET CHINAT HAYMARKET 3.96 2025-10-27,a91707b4-97d9-42ed-8dc9-718b514721d5
3,Q3,2026-03-09,3.50,SQ *A CURIOUS TRACTOR Kingston,SQ *A CURIOUS TRACTOR Kingston · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SQ *A CURIOUS TRACTOR Kingston 3.50 2026-03-09,7bfd5038-3528-4ea7-a189-b61958aea914
3,Q2,2025-11-24,1.21,Gojek,GOJEK RECURRING NON3DS JAKARTA SELAT · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Gojek 1.21 2025-11-24,74ba2ea7-2dcc-43c2-b284-aa1abdb51701
3,Q3,2026-03-30,0.87,NYX*MOLNyrt Budapest,NYX*MOLNyrt Budapest · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,NYX*MOLNyrt Budapest 0.87 2026-03-30,2332cc25-9255-4474-8cc3-e9fc9c3b8f31
3,Q2,2025-11-20,0.83,Gojek,GOJEK RECURRING NON3DS JAKARTA SELAT · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Gojek 0.83 2025-11-20,3ef2c023-ce1e-4051-ae67-6b274131ffa8
4,Q2,2025-12-17,13345.90,ATO,ATO Payment Adelaide · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,ATO 13345.90 2025-12-17,401a84b2-dbd1-42e2-bb25-4cbd08682203
4,Q2,2025-11-18,5590.00,Carla Furnishers,CARLA FURNISHERS P/L CICCONE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Carla Furnishers 5590.00 2025-11-18,7fcdbba9-27d5-495f-86aa-4113582ef12c
4,Q3,2026-03-02,5067.99,QATAR AIR 0002134251468DOHA,QATAR AIR 0002134251468DOHA · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,QATAR AIR 0002134251468DOHA 5067.99 2026-03-02,d137c41d-ee33-4f87-9321-ed40397bd299
4,Q3,2026-01-29,4816.00,Carla Furnishers,CARLA FURNISHERS P/L CICCONE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Carla Furnishers 4816.00 2026-01-29,71adc7a0-a820-4e39-a4c5-2c456c8170c9
4,Q3,2026-03-02,4497.00,SP RETRO OUTDOOR CO BAULKHAM HILL,SP RETRO OUTDOOR CO BAULKHAM HILL · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,vendor_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,SP RETRO OUTDOOR CO BAULKHAM HILL 4497.00 2026-03-02,06c6377f-bb11-4658-ba29-4d786d7e265a
4,Q2,2025-10-24,3500.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 3500.00 2025-10-24,a419c57d-496a-403d-afcb-caa5ccac85df
4,Q3,2026-02-27,3212.04,MYO*THE TRUSTEE FOR TH BRENDALE,MYO*THE TRUSTEE FOR TH BRENDALE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,vendor_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,MYO*THE TRUSTEE FOR TH BRENDALE 3212.04 2026-02-27,1765e514-d754-4548-a88f-934f63b65f65
4,Q3,2026-01-23,3000.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 3000.00 2026-01-23,bfe0cf7d-67fc-4d8d-a4da-b51ef908f248
4,Q2,2025-12-10,2871.00,Kennards Hire,KENNARDS HIRE HO QLD SEVEN HILLS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-MY,auto,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Kennards Hire 2871.00 2025-12-10,2b6fd6a0-7e10-40d4-9784-5f6a7601db1e
4,Q2,2025-10-24,2000.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 2000.00 2025-10-24,9452dd5d-a0b9-4d5d-92fd-3665430c6e1d
4,Q2,2025-12-01,1491.90,JB Hi-Fi,JB HI FI KEDRON HOME KEDRON · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,JB Hi-Fi 1491.90 2025-12-01,5711fc4e-33b7-4a75-a4cb-fb321fad61e0
4,Q2,2025-11-10,1213.20,BRALINDA INVESTMENTS P ALICE SPRINGS,BRALINDA INVESTMENTS P ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,BRALINDA INVESTMENTS P ALICE SPRINGS 1213.20 2025-11-10,0236c8da-bc7b-4a18-8e00-c8385f1ea0bb
4,Q2,2025-11-27,1166.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 1166.00 2025-11-27,2cb3df18-6231-48a3-8c34-333a0ed4367d
4,Q2,2025-10-27,1100.00,Internet Transfer,INTERNET TRANSFER Linked Acc Trns · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Internet Transfer 1100.00 2025-10-27,27e1c9ab-2257-49c6-827a-bcd711e6fd98
4,Q2,2025-10-20,1032.90,Avis,AVIS AUSTRALIA MASCOT · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Avis 1032.90 2025-10-20,f0696b64-5c50-4672-9269-98a3d5a04e80
4,Q2,2025-11-11,1012.56,ALICE SPRINGS CASINO O ALICE SPRINGS,ALICE SPRINGS CASINO O ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,auto,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,ALICE SPRINGS CASINO O ALICE SPRINGS 1012.56 2025-11-11,91d3f2e0-c567-42e5-b02b-c19f66dd1a58
4,Q2,2025-12-01,998.94,Bargain Car Rentals,BARGAINCARRENTALS HOBART · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Bargain Car Rentals 998.94 2025-12-01,1a376120-6f5a-499d-a7cd-581ef7ecaa9b
4,Q2,2025-12-29,826.00,AIG Australia,AIG Australia - · NAB Visa ACT #8815,missing_receipt,0,,,ACT-IN,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,AIG Australia 826.00 2025-12-29,eb6f819c-2c17-4ff5-9415-700adcab4294
4,Q2,2025-12-01,809.29,Bargain Car Rentals,BARGAINCARRENTALS HOBART · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,vendor_override,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Bargain Car Rentals 809.29 2025-12-01,b81128a2-4e2e-4748-8b05-bcc46affe79e
4,Q2,2025-10-20,759.45,Virgin Australia,VIRGIN AUSTRALIA BRISBANE · NAB Visa ACT #8815,missing_receipt,0,,,ACT-HV,trip_rule,false,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,Virgin Australia 759.45 2025-10-20,07624ff2-7a68-4f51-bc86-2a7aa80d88a5
4,Q3,2026-01-16,739.54,DNA STEEL DIRECT ALICE SPRINGS,DNA STEEL DIRECT ALICE SPRINGS · NAB Visa ACT #8815,missing_receipt,0,,,ACT-GD,location,true,Find receipt in Xero Me/Dext/Gmail or upload manually before creating/reconciling.,DNA STEEL DIRECT ALICE SPRINGS 739.54 2026-01-16,5f4cc933-94ff-4853-bc4e-7c9255135425
